epoch,s1/adv,s1/d_loss,s1/g_loss,s1/recon,step
30,0.08695130795240402,1.8544921875,0.7709779143333435,0.6840265989303589,78489
30,0.08256513625383377,1.923828125,0.5788769125938416,0.4963117837905884,78499
30,0.08631082624197006,1.8193359375,0.5342851281166077,0.4479743242263794,78509
30,0.08163847774267197,1.8203125,0.5009750127792358,0.41933655738830566,78519
30,0.08669670671224594,1.765625,0.7047309279441833,0.6180342435836792,78529
30,0.08459890633821487,1.861328125,0.55306476354599,0.4684658646583557,78539
30,0.07831265777349472,1.921875,0.5046729445457458,0.4263603091239929,78549
30,0.08495188504457474,1.8759765625,0.5237463116645813,0.43879443407058716,78559
30,0.08168348670005798,1.8623046875,0.689866304397583,0.6081827878952026,78569
30,0.07929466664791107,1.869140625,0.4952763319015503,0.415981650352478,78579
30,0.08278010040521622,1.927734375,0.4278186857700348,0.34503859281539917,78589
30,0.08003079146146774,1.8388671875,0.5313604474067688,0.45132964849472046,78599
30,0.07883023470640182,1.841796875,0.49536484479904175,0.4165346026420593,78609
30,0.08517550677061081,1.919921875,0.5483946204185486,0.4632191061973572,78619
30,0.08099698275327682,1.890625,0.4478374123573303,0.3668404221534729,78629
