epoch,s1/adv,s1/d_loss,s1/g_loss,s1/recon,step
30,0.08136434108018875,1.904296875,0.4740169942378998,0.3926526606082916,78489
30,0.08959309011697769,1.9287109375,0.5386319756507874,0.44903889298439026,78499
30,0.08621954172849655,1.8916015625,0.4974234104156494,0.41120386123657227,78509
30,0.08998683840036392,1.9921875,0.5970142483711243,0.5070273876190186,78519
30,0.08271215856075287,1.783203125,0.5265638828277588,0.4438517391681671,78529
30,0.07614926993846893,1.853515625,0.5356050729751587,0.45945578813552856,78539
30,0.07883341610431671,1.8603515625,0.5169342756271362,0.4381008744239807,78549
30,0.08270783722400665,1.841796875,0.5320441126823425,0.44933629035949707,78559
30,0.08563252538442612,1.7685546875,0.6139737963676453,0.5283412933349609,78569
30,0.08790404349565506,1.921875,0.45507076382637024,0.3671667277812958,78579
30,0.08366308361291885,1.86328125,0.49782928824424744,0.4141662120819092,78589
30,0.08431031554937363,1.8662109375,0.5303664803504944,0.44605618715286255,78599
30,0.08170699328184128,1.85546875,0.545494019985199,0.4637870192527771,78609
30,0.08559288829565048,1.876953125,0.5918543338775635,0.5062614679336548,78619
30,0.09420400112867355,1.837890625,0.843122124671936,0.7489181160926819,78629
30,0.09025009721517563,1.763671875,0.6642887592315674,0.5740386843681335,78639
30,0.08137919753789902,1.939453125,0.6087874174118042,0.527408242225647,78649
30,0.07805440574884415,1.75390625,0.48665523529052734,0.4086008369922638,78659
30,0.07718368619680405,1.90625,0.6010285019874573,0.523844838142395,78669
30,0.08464978635311127,1.865234375,0.3908635377883911,0.30621373653411865,78679
30,0.09372061491012573,1.8671875,0.6582396626472473,0.5645190477371216,78689
30,0.08094579726457596,1.8349609375,0.40120458602905273,0.3202587962150574,78699
30,0.0890020802617073,1.8212890625,0.6721993088722229,0.5831972360610962,78709
30,0.07959485799074173,1.857421875,0.5674857497215271,0.48789089918136597,78719
30,0.0713350921869278,2.021484375,0.4621583819389343,0.3908233046531677,78729
30,0.07658305019140244,1.890625,0.59601229429245,0.5194292664527893,78739
30,0.08280547708272934,1.763671875,0.6035677194595337,0.5207622647285461,78749
30,0.07910892367362976,1.8505859375,0.47647976875305176,0.397370845079422,78759
30,0.08396634459495544,1.89453125,0.6224522590637207,0.5384858846664429,78769
30,0.08878348022699356,1.716796875,0.7266894578933716,0.6379059553146362,78779
30,0.08230162411928177,1.8916015625,0.6761274933815002,0.5938258767127991,78789
30,0.0846417024731636,1.87109375,0.5447948575019836,0.46015316247940063,78799
30,0.0786173865199089,1.931640625,0.4249716103076935,0.346354216337204,78809
30,0.0877918004989624,1.8056640625,0.5908252000808716,0.5030333995819092,78819
