epoch,s2/acc,s2/loss,step
6,0.8125,0.7170257568359375,699
6,0.6875,0.6914138793945312,709
6,0.6875,1.0368843078613281,719
6,0.625,0.9963722229003906,729
6,0.625,1.1386032104492188,739
6,0.6875,1.1289901733398438,749
6,0.5,1.5249099731445312,759
6,0.625,1.1869735717773438,769
6,0.75,0.78155517578125,779
6,0.6875,1.0583953857421875,789
6,0.6875,1.1979446411132812,799
7,0.75,0.9531021118164062,809
7,0.75,0.81353759765625,819
7,0.6875,1.0230789184570312,829
7,0.5625,1.2107315063476562,839
7,0.5625,1.1459732055664062,849
7,0.875,0.7159423828125,859
7,0.8125,0.4953765869140625,869
7,0.625,1.280517578125,879
7,0.625,1.0703125,889
7,0.6875,0.966064453125,899
7,0.625,1.4021759033203125,909
7,1.0,0.16259765625,919
8,0.6875,1.0536422729492188,929
8,0.6875,0.9499053955078125,939
8,0.625,1.1860809326171875,949
8,0.6875,0.8915061950683594,959
8,0.75,0.923126220703125,969
8,0.625,0.850860595703125,979
8,0.625,0.90985107421875,989
8,0.8125,0.6794509887695312,999
8,0.8125,0.7046661376953125,1009
8,0.625,1.2201690673828125,1019
8,0.75,0.6107025146484375,1029
9,0.625,1.3288955688476562,1039
9,0.75,0.82879638671875,1049
9,0.75,0.8062973022460938,1059
9,0.6875,1.0414657592773438,1069
9,0.625,1.2264480590820312,1079
9,0.5625,1.263580322265625,1089
9,0.5,1.544097900390625,1099
9,0.6875,1.05438232421875,1109
9,0.5625,1.0453872680664062,1119
9,0.8125,0.7185134887695312,1129
9,0.625,0.9794082641601562,1139
9,0.0,3.2734375,1149
10,0.875,0.5314178466796875,1159
10,0.6875,0.9032440185546875,1169
10,0.6875,1.0676918029785156,1179
10,0.75,0.795501708984375,1189
10,0.6875,0.8896026611328125,1199
10,0.625,1.1591796875,1209
10,0.6875,1.1399917602539062,1219
10,0.625,1.2115554809570312,1229
10,0.625,1.2380752563476562,1239
10,0.4375,1.349945068359375,1249
10,0.5625,1.1836013793945312,1259
11,0.6875,1.153900146484375,1269
11,0.5625,1.2893829345703125,1279
11,0.6875,0.8560791015625,1289
11,0.6875,1.0967941284179688,1299
11,0.8125,0.7715606689453125,1309
11,0.6875,1.2369232177734375,1319
11,0.625,1.4346084594726562,1329
11,0.625,1.2025985717773438,1339
11,0.6875,1.1491622924804688,1349
11,0.8125,0.8252716064453125,1359
11,0.5,1.4578704833984375,1369
11,1.0,0.306884765625,1379
12,0.6875,0.9891586303710938,1389
12,0.8125,0.6537246704101562,1399
12,0.75,0.88970947265625,1409
12,0.75,0.8368682861328125,1419
12,0.8125,0.712127685546875,1429
12,0.5625,1.1376876831054688,1439
12,0.625,1.24884033203125,1449
12,0.625,0.9231185913085938,1459
12,0.625,1.0135955810546875,1469
12,0.8125,0.645172119140625,1479
12,0.75,0.951385498046875,1489
13,0.6875,0.8719635009765625,1499
13,0.75,1.0135116577148438,1509
13,0.8125,0.6312255859375,1519
13,0.6875,1.053741455078125,1529
13,0.5625,1.166778564453125,1539
13,0.5625,1.4599761962890625,1549
13,0.6875,0.8303909301757812,1559
13,0.75,0.8682327270507812,1569
13,0.75,1.12603759765625,1579
13,0.6875,1.0221099853515625,1589
13,0.875,0.640411376953125,1599
13,1.0,0.1995849609375,1609
14,0.6875,0.7995452880859375,1619
14,0.9375,0.41190338134765625,1629
14,0.625,1.1604537963867188,1639
14,0.625,1.107421875,1649
14,0.6875,1.08056640625,1659
14,0.6875,0.927825927734375,1669
14,0.75,0.8008041381835938,1679
14,0.75,0.7465057373046875,1689
14,0.6875,0.8934555053710938,1699
14,0.625,1.2779006958007812,1709
14,0.6875,0.9800033569335938,1719
15,0.75,1.0509567260742188,1729
15,0.8125,0.9412078857421875,1739
15,0.5625,1.3313369750976562,1749
15,0.8125,0.8690643310546875,1759
15,0.6875,1.05255126953125,1769
15,0.6875,0.993255615234375,1779
15,0.875,0.5663986206054688,1789
15,0.625,1.2661514282226562,1799
15,0.625,1.0381088256835938,1809
15,0.75,0.8767852783203125,1819
15,0.625,1.2100143432617188,1829
15,1.0,0.84912109375,1839
16,0.75,0.681793212890625,1849
16,0.8125,0.6532745361328125,1859
16,0.75,0.768280029296875,1869
16,0.625,1.0247955322265625,1879
16,0.75,0.9382171630859375,1889
16,0.875,0.5406265258789062,1899
16,0.625,0.9475936889648438,1909
16,0.8125,0.5463180541992188,1919
16,0.875,0.3912925720214844,1929
16,0.9375,0.502593994140625,1939
16,0.6875,1.0891265869140625,1949
17,0.6875,1.0779991149902344,1959
17,0.5625,1.0880203247070312,1969
17,0.5,1.260528564453125,1979
17,0.625,1.2528533935546875,1989
17,0.5625,1.1976394653320312,1999
17,0.625,1.2330703735351562,2009
17,0.5,1.2603607177734375,2019
17,0.8125,0.670196533203125,2029
17,0.625,1.069549560546875,2039
17,0.625,1.00775146484375,2049
17,0.8125,0.7866439819335938,2059
17,0.0,3.611328125,2069
18,0.625,1.0272979736328125,2079
18,0.8125,0.70733642578125,2089
18,0.6875,1.2057266235351562,2099
18,0.625,1.1229324340820312,2109
18,0.8125,0.6912994384765625,2119
18,0.5625,1.2936553955078125,2129
18,0.75,0.8779678344726562,2139
18,0.625,1.1082992553710938,2149
18,0.5,1.18194580078125,2159
18,0.5,1.448638916015625,2169
18,0.4375,1.6215476989746094,2179
19,0.6875,0.8022689819335938,2189
19,0.75,0.97900390625,2199
19,0.6875,0.9628677368164062,2209
19,0.625,1.3141021728515625,2219
19,0.5,1.5052032470703125,2229
19,0.6875,0.7358779907226562,2239
19,0.5625,1.4015045166015625,2249
19,0.625,1.1535568237304688,2259
19,0.75,0.94134521484375,2269
19,0.75,0.7446670532226562,2279
19,0.5625,0.8246841430664062,2289
19,0.0,1.294921875,2299
20,0.75,0.79351806640625,2309
20,0.8125,0.629730224609375,2319
20,0.5,1.1867446899414062,2329
20,0.75,1.0809173583984375,2339
20,0.875,0.5449600219726562,2349
20,0.6875,0.7928466796875,2359
20,0.6875,1.1199569702148438,2369
20,0.8125,0.7219161987304688,2379
20,0.875,0.66290283203125,2389
20,0.6875,0.9261322021484375,2399
20,0.625,1.0132827758789062,2409
21,0.5625,0.9322052001953125,2419
21,0.6875,0.9374008178710938,2429
21,0.4375,1.5590133666992188,2439
21,0.6875,1.1262588500976562,2449
21,0.875,0.7296524047851562,2459
21,0.8125,0.5622787475585938,2469
21,0.6875,0.93499755859375,2479
21,0.75,0.6393508911132812,2489
21,0.6875,1.1663589477539062,2499
21,0.5625,1.0821609497070312,2509
21,0.9375,0.4967803955078125,2519
21,1.0,0.22119140625,2529
22,0.75,0.7591705322265625,2539
22,0.75,0.6572074890136719,2549
22,0.5,1.3141555786132812,2559
22,0.8125,0.8716659545898438,2569
22,0.75,0.9184112548828125,2579
22,0.5625,1.4818992614746094,2589
22,0.6875,1.0389633178710938,2599
22,0.75,0.9900436401367188,2609
22,0.625,1.0105972290039062,2619
22,0.6875,0.9457321166992188,2629
22,0.6875,1.054534912109375,2639
23,0.6875,1.0513763427734375,2649
23,0.75,0.8044815063476562,2659
23,0.75,0.7476272583007812,2669
23,0.6875,1.164337158203125,2679
23,0.8125,0.6560592651367188,2689
23,0.875,0.658203125,2699
23,0.875,0.6891250610351562,2709
23,0.625,1.0837593078613281,2719
23,0.625,1.1981658935546875,2729
23,0.75,0.7909164428710938,2739
23,0.6875,0.950927734375,2749
23,1.0,0.18505859375,2759
24,0.6875,1.0053253173828125,2769
24,0.75,0.8743667602539062,2779
24,0.6875,1.220916748046875,2789
24,0.625,1.0953140258789062,2799
24,0.875,0.48565673828125,2809
24,0.8125,0.6003952026367188,2819
24,0.625,0.9827041625976562,2829
24,0.6875,0.7694473266601562,2839
24,0.5625,1.1884689331054688,2849
24,1.0,0.14609146118164062,2859
24,0.8125,0.9293403625488281,2869
25,0.8125,0.7246017456054688,2879
25,0.6875,0.8676605224609375,2889
25,0.8125,0.738067626953125,2899
25,0.875,0.6460189819335938,2909
25,0.75,0.953338623046875,2919
25,0.625,1.1002883911132812,2929
25,0.75,0.87109375,2939
25,0.625,0.9988632202148438,2949
25,0.875,0.6580352783203125,2959
25,0.6875,0.974761962890625,2969
25,0.75,0.81524658203125,2979
25,0.0,3.0625,2989
26,0.625,1.0555267333984375,2999
26,0.5625,1.1376495361328125,3009
26,0.6875,0.8189010620117188,3019
26,0.875,0.5845298767089844,3029
26,0.625,1.0077972412109375,3039
26,0.4375,1.4312515258789062,3049
26,0.625,1.0774993896484375,3059
26,0.625,1.0501174926757812,3069
26,0.5,1.4781570434570312,3079
26,0.75,0.8649444580078125,3089
26,0.625,1.1750259399414062,3099
27,0.9375,0.48805999755859375,3109
27,0.75,0.7015800476074219,3119
27,0.625,1.0407562255859375,3129
27,0.625,1.3204574584960938,3139
27,0.6875,1.0336456298828125,3149
27,0.875,0.5979652404785156,3159
27,0.6875,0.916778564453125,3169
27,0.5,1.4506912231445312,3179
27,0.75,1.0936431884765625,3189
27,0.625,1.1362533569335938,3199
27,0.625,1.2003860473632812,3209
27,1.0,0.29638671875,3219
28,0.625,1.2917709350585938,3229
28,0.4375,1.5584869384765625,3239
28,0.75,0.7612762451171875,3249
28,0.6875,1.1374969482421875,3259
28,0.6875,0.7975997924804688,3269
28,0.6875,0.8197402954101562,3279
28,0.5625,1.3840866088867188,3289
28,0.75,0.8600845336914062,3299
28,0.75,0.9692535400390625,3309
28,0.625,1.2038421630859375,3319
28,0.625,1.142120361328125,3329
29,0.75,0.9199447631835938,3339
29,0.5625,1.2984466552734375,3349
29,0.6875,0.9571151733398438,3359
29,0.625,1.167724609375,3369
29,0.6875,1.0108566284179688,3379
29,0.4375,1.3113555908203125,3389
29,0.6875,1.0752105712890625,3399
29,0.8125,0.6900558471679688,3409
29,0.625,1.1354217529296875,3419
29,0.75,0.6852645874023438,3429
29,0.6875,0.7697677612304688,3439
29,0.0,2.1484375,3449
