epoch,s1/adv,s1/d_loss,s1/g_loss,s1/recon,step
30,0.08218689262866974,1.908203125,0.425556480884552,0.34336957335472107,78489
30,0.08374224603176117,1.841796875,0.4346407651901245,0.35089850425720215,78499
30,0.07710501551628113,1.900390625,0.5578839778900146,0.4807789921760559,78509
30,0.08190466463565826,1.78125,0.5431236624717712,0.4612189829349518,78519
30,0.0790722519159317,1.9951171875,0.560675323009491,0.48160308599472046,78529
30,0.09626933932304382,1.873046875,0.5859198570251465,0.4896504878997803,78539
30,0.08586832880973816,1.7919921875,0.6224480867385864,0.5365797877311707,78549
30,0.08506273478269577,1.83984375,0.5001076459884644,0.415044903755188,78559
30,0.07383351773023605,1.9072265625,0.4606322944164276,0.38679876923561096,78569
30,0.08466412127017975,1.87109375,0.5670519471168518,0.48238781094551086,78579
30,0.08500908315181732,1.87890625,0.48635417222976685,0.4013451039791107,78589
30,0.08967343717813492,1.87890625,0.5847449898719788,0.49507153034210205,78599
30,0.08754150569438934,1.9970703125,0.530998706817627,0.4434571862220764,78609
30,0.08906207978725433,1.783203125,0.5260568857192993,0.4369947910308838,78619
30,0.0812418982386589,1.875,0.512516975402832,0.4312750995159149,78629
30,0.08076002448797226,1.8798828125,0.6476967334747314,0.566936731338501,78639
30,0.08509024232625961,1.826171875,0.6689870357513428,0.583896815776825,78649
30,0.08651126176118851,1.904296875,0.5050432085990906,0.4185319244861603,78659
30,0.07969139516353607,1.8046875,0.6837413311004639,0.6040499210357666,78669
30,0.08251238614320755,1.9287109375,0.4761259853839874,0.3936136066913605,78679
30,0.09102687984704971,1.7646484375,0.5249360799789429,0.43390920758247375,78689
30,0.08216802030801773,1.8583984375,0.47662147879600525,0.3944534659385681,78699
30,0.08907976001501083,1.955078125,0.6163191795349121,0.5272394418716431,78709
30,0.08588702976703644,1.84765625,0.5451838374137878,0.4592968225479126,78719
30,0.08321746438741684,1.958984375,0.8421199917793274,0.7589025497436523,78729
30,0.08027216047048569,1.89453125,0.5260499715805054,0.4457778036594391,78739
30,0.07808202505111694,1.875,0.5112483501434326,0.43316635489463806,78749
30,0.09046313166618347,1.8203125,0.8463859558105469,0.7559228539466858,78759
30,0.07635712623596191,1.859375,0.5089068412780762,0.43254974484443665,78769
30,0.08316951245069504,1.8681640625,0.6192773580551147,0.5361078381538391,78779
30,0.08400239795446396,1.873046875,0.5639535188674927,0.4799511432647705,78789
30,0.07929854094982147,1.740234375,0.6623244285583496,0.5830258727073669,78799
30,0.08166711032390594,1.83203125,0.5937400460243225,0.5120729207992554,78809
30,0.07970767468214035,1.927734375,0.5708284378051758,0.49112075567245483,78819
30,0.08302544802427292,1.861328125,0.5117790102958679,0.4287535548210144,78829
30,0.08841752260923386,1.876953125,0.5372433662414551,0.4488258361816406,78839
30,0.07559088617563248,1.791015625,0.5147701501846313,0.4391792416572571,78849
30,0.07324852049350739,1.939453125,0.5098627805709839,0.4366142749786377,78859
30,0.08346175402402878,1.8583984375,0.4426581859588623,0.35919642448425293,78869
30,0.08018560707569122,1.8515625,0.7210770845413208,0.6408914923667908,78879
30,0.07941516488790512,1.876953125,0.48691239953041077,0.40749722719192505,78889
30,0.08237501978874207,1.900390625,0.4052281975746155,0.3228531777858734,78899
30,0.07900020480155945,1.8046875,0.5683799982070923,0.4893798232078552,78909
30,0.08269189298152924,1.904296875,0.634156346321106,0.5514644384384155,78919
30,0.0793447494506836,1.875,0.3829154670238495,0.3035707175731659,78929
30,0.08173572272062302,1.8310546875,0.5212424993515015,0.43950676918029785,78939
30,0.08280786126852036,1.916015625,0.4478912949562073,0.3650834262371063,78949
30,0.08893787115812302,1.8388671875,0.49623119831085205,0.40729331970214844,78959
30,0.08328796178102493,1.861328125,0.5522213578224182,0.4689333736896515,78969
30,0.08527662605047226,1.771484375,0.47250136733055115,0.3872247338294983,78979
30,0.08168107271194458,1.8623046875,0.4236847162246704,0.34200364351272583,78989
30,0.07894516736268997,1.888671875,0.8508615493774414,0.771916389465332,78999
30,0.07683134824037552,1.85546875,0.556181788444519,0.4793504476547241,79009
30,0.08012878149747849,1.875,0.5866638422012329,0.5065350532531738,79019
30,0.07538685947656631,1.97265625,0.564313530921936,0.4889266788959503,79029
30,0.08133132010698318,1.953125,0.4885387718677521,0.4072074592113495,79039
30,0.08199870586395264,1.8974609375,0.5913619995117188,0.5093632936477661,79049
30,0.07999401539564133,1.822265625,0.5276705026626587,0.44767647981643677,79059
30,0.08793902397155762,1.8310546875,0.5652660131454468,0.47732698917388916,79069
30,0.0783960148692131,1.99609375,0.42732128500938416,0.34892526268959045,79079
30,0.08404726535081863,1.7236328125,0.5517040491104126,0.4676567614078522,79089
30,0.07846642285585403,1.859375,0.5054734349250793,0.4270069897174835,79099
30,0.08277430385351181,1.900390625,0.5126250982284546,0.42985081672668457,79109
30,0.08584249019622803,1.8525390625,0.42171788215637207,0.33587539196014404,79119
30,0.0838116854429245,1.900390625,0.42586177587509155,0.34205007553100586,79129
30,0.0812254399061203,1.890625,0.5645262598991394,0.4833008050918579,79139
30,0.08137505501508713,1.9140625,0.5814826488494873,0.5001075863838196,79149
30,0.08163919299840927,1.90625,0.6274704933166504,0.5458313226699829,79159
30,0.08291410654783249,1.7578125,0.556060254573822,0.47314614057540894,79169
30,0.08155428618192673,1.859375,0.44279739260673523,0.3612430989742279,79179
30,0.0785033255815506,1.921875,0.4631054401397705,0.3846021294593811,79189
30,0.08328451216220856,1.7294921875,0.5266596078872681,0.4433750808238983,79199
30,0.08480774611234665,1.990234375,0.5467903017997742,0.4619825780391693,79209
30,0.07847107201814651,1.9775390625,0.5463458895683289,0.46787482500076294,79219
30,0.08043219149112701,1.8564453125,0.5637556314468384,0.48332345485687256,79229
30,0.08117987215518951,1.8984375,0.5218892693519592,0.4407093822956085,79239
30,0.08053459227085114,1.8330078125,0.5777430534362793,0.49720847606658936,79249
30,0.07598857581615448,1.8701171875,0.4795261025428772,0.4035375118255615,79259
30,0.0813978835940361,1.8251953125,0.4927292466163635,0.4113313555717468,79269
30,0.08520263433456421,1.85546875,0.6296217441558838,0.5444191098213196,79279
30,0.07413188368082047,1.90625,0.47526097297668457,0.4011290967464447,79289
30,0.07622777670621872,1.880859375,0.5321752429008484,0.4559474587440491,79299
30,0.0811394676566124,2.0078125,0.4667985141277313,0.38565903902053833,79309
30,0.07782424986362457,1.853515625,0.5454075932502747,0.4675833284854889,79319
30,0.08065527677536011,1.8125,0.4905316233634949,0.40987634658813477,79329
30,0.07887888699769974,1.9150390625,0.560519814491272,0.48164093494415283,79339
30,0.08342599123716354,1.8701171875,0.534678041934967,0.4512520432472229,79349
30,0.08271826058626175,1.822265625,0.4783460795879364,0.39562782645225525,79359
